48eaf246634bc229398c77c9764e4d7e7f7e22f8622b93ea567d14eb84031467,2015-09-07 01:59:11,8.5127492,14iBXpJrsXL9xfyudcRxEMcZu1VM2xehET,1PZUZXg3ym65n2ByfeYBda8CaiSKJrqr1F
cac31e4a844321c2bd19f3c5a8d55712feb8389edc29391858d929a62d7327f7,2015-09-07 02:00:21,64.97461538,3L7HfQyxBzksXZ78bujqBnpAEQGJbLJXpj,1GQQhT3c2iwvh6x4DPEHRYWBJA37cWpmw4
